40.0,0.0,2,900.0,smallbusiness,0.0,1.0,3.0,4,4.0,4,1,4,4,400000.0,0,0,0,1
37.0,1.0,1,900.0,smallbusiness,1.0,1.0,3.0,3,3.0,4,1,4,2,300000.0,1,0,1,1
38.0,0.0,3,540.0,smallbusiness,1.0,1.0,300.0,2,3.0,1,1,3,2,362850.0,1,1,0,1
48.0,1.0,2,840.0,smallbusiness,0.0,1.0,3.0,2,4.0,1,1,3,3,262920.0,0,0,1,1
34.0,0.0,2,1020.0,smallbusiness,1.0,1.0,3.0,2,3.0,年に1回,1,3,3,259005.0,1,0,0,0
33.0,1.0,2,660.0,smallbusiness,1.0,1.0,3.0,1,3.0,3,1,3,1,270000.0,1,0,1,1
46.0,0.0,3,1080.0,salaried,0.0,1.0,3.0,4,4.0,6,0,4,4,286725.0,0,1,1,1
33.0,0.0,2,960.0,salaried,1.0,1.0,3.0,1,4.0,年に2回,0,3,1,270000.0,1,0,1,1
48.0,1.0,2,1020.0,salaried,1.0,1.0,3.0,2,4.0,5,0,3,3,262245.0,0,1,1,1
42.0,0.0,2,1140.0,salaried,1.0,1.0,3.0,2,3.0,3,0,3,3,330075.0,0,0,1,1
27.0,0.0,2,,salaried,0.0,1.0,3.0,1,3.0,1,0,4,1,250665.0,1,1,0,0
29.0,0.0,2,480.0,salaried,1.0,1.0,3.0,1,3.0,年に1回,0,4,1,255720.0,1,0,1,1
33.0,1.0,2,840.0,salaried,0.0,1.0,3.0,1,3.0,年に2回,0,4,1,257325.0,1,1,1,0
59.0,0.0,1,480.0,salaried,0.0,1.0,3.0,2,3.0,年に1回,0,4,3,436260.0,0,1,1,1
35.0,1.0,1,,salaried,1.0,1.0,3.0,3,3.0,1,0,4,1,242655.0,1,0,1,1
32.0,1.0,2,480.0,salaried,1.0,1.0,3.0,2,3.0,3,1,4,3,382560.0,1,1,0,1
50.0,0.0,1,600.0,salaried,0.0,2.0,3.0,5,4.0,6,0,5,5,500835.0,0,0,1,1
34.0,1.0,1,960.0,salaried,1.0,1.0,4.0,1,3.0,年に3回,0,2,1,300000.0,1,0,1,1
45.0,1.0,1,1020.0,largebusiness,0.0,1.0,4.0,2,4.0,2,0,1,3,378645.0,0,0,1,1
40.0,0.0,1,540.0,smallbusiness,0.0,1.0,4.0,1,3.0,5,0,2,1,277635.0,0,0,0,1
19.0,1.0,2,,salaried,0.0,1.0,4.0,1,3.0,7,0,2,1,306045.0,0,0,1,1
32.0,0.0,3,900.0,smallbusiness,,1.0,4.0,2,3.0,年に2回,0,1,3,359115.0,1,0,1,0
31.0,0.0,1,900.0,salaried,1.0,1.0,4.0,2,3.0,3,0,1,3,413085.0,1,1,1,0
40.0,1.0,2,900.0,smallbusiness,0.0,1.0,4.0,4,4.0,1,0,1,4,475755.0,0,0,1,0
56.0,1.0,1,1860.0,salaried,1.0,1.0,5.0,4,3.0,5,0,5,4,417135.0,0,0,1,1
24.0,1.0,2,840.0,largebusiness,0.0,1.0,4.0,1,4.0,1,1,2,1,269610.0,1,0,1,1
32.0,1.0,1,,smallbusiness,0.0,1.0,3.0,1,3.0,2,0,2,1,252495.0,1,0,0,0
55.0,0.0,1,1080.0,smallbusiness,0.0,1.0,3.0,4,4.0,5,0,1,4,424680.0,0,0,1,1
49.0,1.0,1,780.0,salaried,0.0,1.0,3.0,2,4.0,1,0,1,3,350745.0,0,1,1,1
51.0,1.0,2,720.0,salaried,0.0,1.0,3.0,2,3.0,年に2回,0,1,3,400000.0,0,0,1,1
40.0,0.0,1,,salaried,1.0,1.0,3.0,3,3.0,3,0,1,2,304515.0,0,0,0,0
34.0,1.0,2,900.0,smallbusiness,1.0,1.0,3.0,2,3.0,年に5回,0,1,3,314370.0,1,0,1,0
28.0,1.0,2,960.0,smallbusiness,0.0,1.0,3.0,1,3.0,1,0,2,1,259965.0,1,0,0,0
55.0,1.0,2,660.0,salaried,0.0,1.0,3.0,2,3.0,4,0,2,3,311265.0,0,0,1,1
50.0,1.0,2,480.0,smallbusiness,0.0,1.0,3.0,1,3.0,2,0,2,1,260730.0,0,0,0,0
56.0,1.0,1,780.0,salaried,1.0,1.0,3.0,2,3.0,2,0,2,3,450525.0,0,1,1,0
23.0,0.0,3,1440.0,smallbusiness,1.0,1.0,3.0,3,3.0,3,0,1,2,362400.0,1,0,1,0
52.0,1.0,3,960.0,salaried,0.0,1.0,3.0,4,4.0,3,0,2,3,413565.0,0,0,1,1
33.0,1.0,3,780.0,salaried,1.0,1.0,3.0,2,3.0,1,0,2,3,400000.0,1,0,1,1
27.0,1.0,3,1020.0,smallbusiness,1.0,1.0,3.0,1,3.0,1,0,1,1,257430.0,1,0,1,0
50.0,1.0,3,840.0,smallbusiness,0.0,1.0,3.0,4,3.0,2,0,2,3,464625.0,0,0,0,1
58.0,1.0,1,960.0,smallbusiness,0.0,1.0,3.0,4,3.0,6,0,1,4,477795.0,0,0,1,1
32.0,1.0,2,300.0,salaried,0.0,1.0,3.0,1,3.0,2,0,1,1,252000.0,1,0,1,1
46.0,1.0,1,720.0,salaried,1.0,1.0,4.0,2,3.0,2,0,1,3,370000.0,0,1,1,1
33.0,1.0,2,780.0,smallbusiness,0.0,1.0,3.0,1,3.0,2,0,1,1,260000.0,1,0,0,1
29.0,0.0,1,1020.0,largebusiness,1.0,1.0,3.0,1,3.0,1,0,2,1,259260.0,1,1,1,1
36.0,1.0,2,960.0,salaried,1.0,1.0,3.0,3,3.0,2,0,1,2,377490.0,1,0,0,1
,1.0,1,1140.0,largebusiness,0.0,1.0,3.0,1,3.0,年に2回,0,1,1,,0,0,1,0
23.0,0.0,3,900.0,largebusiness,0.0,1.0,3.0,1,3.0,2,0,2,1,264420.0,1,0,1,1
32.0,1.0,1,900.0,smallbusiness,1.0,1.0,3.0,1,3.0,年に1回,0,2,1,253230.0,1,0,1,1
50.0,0.0,2,1020.0,smallbusiness,0.0,1.0,3.0,4,3.0,2,0,1,4,400000.0,0,1,1,1
45.0,0.0,3,840.0,salaried,0.0,1.0,3.0,4,3.0,年に1回,0,2,4,400000.0,0,0,1,0
26.0,1.0,2,960.0,smallbusiness,1.0,1.0,3.0,1,3.0,2,0,1,1,259275.0,1,0,1,1
59.0,1.0,1,840.0,smallbusiness,1.0,1.0,3.0,4,3.0,2,0,1,4,387375.0,0,0,1,0
57.0,1.0,1,1140.0,salaried,0.0,1.0,3.0,4,3.0,2,0,2,4,468255.0,0,1,1,1
55.0,1.0,2,600.0,salaried,0.0,1.0,3.0,2,3.0,2,1,1,4,375105.0,0,0,1,1
45.0,1.0,1,1980.0,smallbusiness,1.0,1.0,3.0,3,3.0,2,1,2,2,345525.0,0,0,0,0
30.0,1.0,2,660.0,salaried,0.0,1.0,3.0,1,3.0,1,1,2,1,252930.0,1,0,0,0
50.0,0.0,2,660.0,largebusiness,0.0,1.0,3.0,1,3.0,1,1,2,1,340000.0,0,0,1,1
50.0,0.0,1,420.0,salaried,0.0,1.0,3.0,2,3.0,3,1,2,3,358860.0,0,1,1,1
26.0,1.0,2,,largebusiness,1.0,1.0,3.0,3,3.0,3,1,2,2,332130.0,1,0,0,1
54.0,1.0,2,720.0,smallbusiness,1.0,1.0,3.0,4,4.0,1,0,2,4,499065.0,0,1,1,0
47.0,1.0,2,960.0,smallbusiness,1.0,1.0,3.0,1,3.0,2,0,2,1,254505.0,0,1,0,0
59.0,1.0,2,480.0,smallbusiness,1.0,1.0,5.0,2,3.0,1,0,2,3,401445.0,0,0,1,1
36.0,0.0,1,540.0,largebusiness,0.0,1.0,5.0,1,3.0,4,0,2,1,254055.0,1,0,1,1
60.0,1.0,1,1020.0,largebusiness,1.0,1.0,3.0,4,4.0,5,0,3,4,513090.0,0,1,1,1
52.0,0.0,2,540.0,salaried,0.0,2.0,4.0,4,3.0,1,0,1,4,447405.0,0,0,1,1
51.0,1.0,1,360.0,salaried,0.0,2.0,4.0,2,3.0,5,0,1,3,300000.0,0,0,1,1
36.0,1.0,3,900.0,salaried,1.0,2.0,4.0,1,4.0,4,0,1,1,300000.0,1,0,0,1
43.0,0.0,1,780.0,salaried,0.0,2.0,4.0,3,3.0,3,0,2,1,300000.0,0,0,1,1
49.0,1.0,2,420.0,largebusiness,0.0,2.0,4.0,2,3.0,1,0,2,3,340065.0,0,1,0,0
32.0,1.0,2,540.0,smallbusiness,1.0,2.0,5.0,3,3.0,7,0,2,2,310365.0,1,0,1,1
30.0,0.0,2,660.0,largebusiness,0.0,2.0,4.0,4,3.0,年に2回,0,2,4,473025.0,1,0,1,1
58.0,0.0,1,540.0,smallbusiness,0.0,2.0,4.0,2,4.0,6,0,2,3,500000.0,0,0,1,1
30.0,1.0,2,1020.0,smallbusiness,0.0,2.0,4.0,1,4.0,1,0,1,1,270570.0,1,0,1,1
23.0,0.0,3,1140.0,largebusiness,0.0,2.0,4.0,1,3.0,2,0,2,1,299790.0,1,1,0,0
36.0,0.0,1,780.0,largebusiness,0.0,2.0,4.0,1,3.0,2,0,2,1,267825.0,1,0,1,1
45.0,0.0,2,1320.0,salaried,0.0,2.0,4.0,2,3.0,5,0,2,3,378495.0,0,1,0,0
32.0,0.0,2,480.0,smallbusiness,0.0,2.0,4.0,2,3.0,2,0,1,3,428775.0,1,0,0,1
24.0,0.0,2,480.0,smallbusiness,0.0,2.0,400.0,1,3.0,3,0,1,1,259410.0,1,1,1,1
34.0,0.0,1,1680.0,smallbusiness,1.0,2.0,4.0,1,3.0,3,0,2,1,322785.0,1,0,0,0
29.0,0.0,3,900.0,smallbusiness,0.0,2.0,4.0,1,3.0,5,0,2,1,307800.0,1,1,1,1
20.0,1.0,3,300.0,salaried,0.0,2.0,4.0,1,3.0,4,0,2,1,255675.0,1,0,0,1
30.0,0.0,3,840.0,salaried,0.0,2.0,4.0,2,3.0,年に2回,0,1,3,449325.0,1,1,1,1
36.0,0.0,2,720.0,smallbusiness,0.0,2.0,4.0,1,3.0,年に3回,0,2,1,300000.0,1,0,0,1
20.0,0.0,2,480.0,salaried,1.0,2.0,5.0,1,3.0,3,0,2,1,262095.0,1,0,1,1
42.0,0.0,1,660.0,salaried,0.0,2.0,4.0,5,4.0,6,0,2,5,497220.0,0,1,1,1
30.0,0.0,2,1980.0,smallbusiness,1.0,2.0,4.0,3,3.0,3,0,1,2,400000.0,1,0,1,1
56.0,1.0,2,900.0,smallbusiness,1.0,2.0,4.0,1,3.0,7,1,2,1,325170.0,0,0,1,1
28.0,1.0,2,1080.0,smallbusiness,1.0,2.0,5.0,2,4.0,年に2回,0,1,1,382335.0,1,0,1,1
43.0,0.0,2,540.0,smallbusiness,0.0,2.0,5.0,5,4.0,年に1回,0,1,4,496455.0,0,0,1,1
33.0,1.0,1,900.0,smallbusiness,0.0,2.0,5.0,1,3.0,1,0,2,1,257130.0,1,0,1,1
28.0,0.0,2,720.0,smallbusiness,0.0,1.0,1.0,1,3.0,1,0,4,1,300000.0,1,1,1,1
50.0,1.0,2,840.0,smallbusiness,1.0,1.0,4.0,2,3.0,2,0,3,3,400000.0,0,0,1,1
50.0,0.0,2,840.0,salaried,0.0,1.0,1.0,2,3.0,5,0,3,3,423570.0,0,1,0,0
55.0,1.0,1,660.0,salaried,1.0,1.0,3.0,1,3.0,5,0,4,1,272925.0,0,1,1,1
,0.0,1,960.0,salaried,0.0,1.0,3.0,1,3.0,年に1回,0,4,1,260475.0,0,1,1,0
21.0,1.0,1,840.0,salaried,1.0,1.0,2.0,1,3.0,2,1,4,1,300000.0,1,0,1,0
30.0,1.0,1,1620.0,smallbusiness,1.0,2.0,5.0,1,3.0,3,0,4,1,309120.0,1,1,1,0
42.0,0.0,1,600.0,smallbusiness,0.0,2.0,4.0,1,3.0,年に6回,0,3,1,265185.0,0,0,1,1
42.0,1.0,1,480.0,largebusiness,0.0,2.0,4.0,2,4.0,2,0,3,3,364245.0,0,1,1,1
27.0,0.0,2,,smallbusiness,0.0,2.0,4.0,1,3.0,1,0,4,1,254550.0,1,1,0,1
20.0,0.0,2,780.0,largebusiness,0.0,2.0,4.0,2,4.0,2,0,3,3,372450.0,1,0,0,0
31.0,1.0,3,540.0,salaried,1.0,2.0,4.0,2,3.0,2,0,3,3,366540.0,1,0,1,0
40.0,1.0,1,600.0,salaried,0.0,2.0,4.0,2,3.0,2,0,4,3,396270.0,0,0,1,1
57.0,0.0,1,780.0,salaried,1.0,1.0,1.0,4,3.0,年に1回,0,3,4,510375.0,0,0,1,1
19.0,0.0,2,840.0,salaried,0.0,1.0,4.0,1,3.0,2,0,2,1,251130.0,0,0,0,0
56.0,1.0,1,960.0,salaried,0.0,1.0,4.0,5,3.0,4,0,4,5,485445.0,0,0,1,1
50.0,0.0,2,720.0,salaried,1.0,2.0,3.0,2,3.0,5,0,1,3,394605.0,0,0,1,1
30.0,0.0,3,1080.0,largebusiness,1.0,2.0,3.0,2,4.0,1,0,2,3,400000.0,1,1,1,1
42.0,0.0,2,900.0,smallbusiness,1.0,1.0,3.0,4,3.0,2,0,4,4,423270.0,0,1,1,1
24.0,0.0,1,1380.0,smallbusiness,0.0,2.0,3.0,1,3.0,2,0,1,1,275610.0,1,0,0,1
35.0,0.0,2,900.0,salaried,0.0,2.0,3.0,2,3.0,1,0,2,3,340000.0,1,0,1,1
28.0,0.0,2,1380.0,smallbusiness,0.0,2.0,3.0,3,3.0,3,0,1,2,310000.0,1,0,1,1
55.0,0.0,2,780.0,salaried,1.0,2.0,3.0,2,3.0,5,0,2,3,386385.0,0,0,0,1
33.0,0.0,2,840.0,smallbusiness,1.0,2.0,3.0,2,3.0,3,0,2,3,250890.0,1,0,0,1
38.0,0.0,2,600.0,salaried,1.0,2.0,3.0,3,3.0,3,0,1,2,402015.0,1,0,0,0
50.0,1.0,1,960.0,salaried,1.0,2.0,3.0,2,4.0,5,0,1,3,396915.0,0,0,1,0
25.0,1.0,2,960.0,smallbusiness,0.0,2.0,3.0,1,3.0,2,0,1,1,262560.0,1,0,1,0
32.0,1.0,2,660.0,smallbusiness,0.0,2.0,3.0,3,3.0,5,0,1,2,337170.0,1,0,1,1
28.0,0.0,2,780.0,smallbusiness,1.0,2.0,3.0,2,4.0,2,0,2,3,455265.0,1,1,1,1
24.0,1.0,2,360.0,largebusiness,0.0,2.0,3.0,1,4.0,年に2回,0,2,1,265140.0,1,0,0,0
57.0,0.0,2,720.0,smallbusiness,0.0,2.0,3.0,4,3.0,4,0,2,4,418815.0,0,0,1,1
28.0,1.0,2,1200.0,salaried,0.0,2.0,3.0,2,4.0,2,0,2,1,336540.0,1,0,0,1
51.0,0.0,2,600.0,salaried,0.0,2.0,3.0,2,3.0,2,0,2,3,370000.0,0,0,1,1
30.0,0.0,1,840.0,salaried,1.0,2.0,3.0,1,3.0,1,0,1,1,250000.0,1,0,0,1
,0.0,1,540.0,smallbusiness,0.0,2.0,3.0,1,3.0,2,0,1,1,268485.0,0,0,0,0
33.0,1.0,1,900.0,salaried,0.0,2.0,4.0,1,3.0,7,0,2,1,260115.0,1,1,1,1
49.0,1.0,2,960.0,salaried,1.0,2.0,3.0,2,3.0,2,0,1,3,401715.0,0,0,1,0
27.0,1.0,2,720.0,smallbusiness,1.0,2.0,3.0,2,3.0,年に2回,0,2,3,339375.0,1,0,1,1
26.0,0.0,2,420.0,smallbusiness,0.0,2.0,3.0,1,3.0,1,0,1,1,266325.0,1,1,1,0
27.0,1.0,2,480.0,salaried,0.0,1.0,4.0,1,3.0,2,0,3,1,260880.0,1,0,0,0
48.0,1.0,1,1020.0,smallbusiness,1.0,1.0,3.0,1,3.0,2,1,3,4,270975.0,0,0,1,1
50.0,1.0,2,1980.0,salaried,1.0,1.0,3.0,4,3.0,3,1,3,4,403365.0,0,0,1,1
22.0,1.0,1,540.0,smallbusiness,0.0,2.0,5.0,1,3.0,3,0,4,1,253905.0,1,0,1,1
46.0,0.0,2,960.0,smallbusiness,1.0,2.0,3.0,2,4.0,2,1,1,3,387540.0,0,0,0,0
33.0,1.0,2,360.0,salaried,0.0,2.0,3.0,3,3.0,2,1,2,3,460000.0,1,0,1,1
53.0,1.0,2,1020.0,largebusiness,0.0,2.0,3.0,4,4.0,6,1,2,4,498075.0,0,0,1,1
34.0,0.0,2,840.0,salaried,1.0,2.0,3.0,2,3.0,5,1,2,3,263355.0,1,0,1,1
44.0,0.0,1,660.0,smallbusiness,1.0,3.0,4.0,1,3.0,年に7回,0,1,1,300000.0,0,0,1,1
40.0,0.0,1,1560.0,largebusiness,0.0,3.0,4.0,1,3.0,3,0,2,1,338205.0,0,0,1,1
41.0,0.0,2,720.0,smallbusiness,0.0,3.0,4.0,3,3.0,1,0,1,2,347745.0,0,0,1,0
40.0,1.0,2,780.0,salaried,0.0,1.0,3.0,2,3.0,2,0,2,3,270405.0,0,0,1,0
30.0,0.0,2,720.0,salaried,1.0,1.0,3.0,2,3.0,2,0,1,3,320000.0,1,0,0,1
44.0,1.0,2,420.0,salaried,0.0,1.0,3.0,2,3.0,年に4回,0,2,3,393765.0,0,0,1,1
40.0,1.0,2,420.0,smallbusiness,1.0,1.0,4.0,1,3.0,2,0,1,1,268050.0,0,0,1,0
23.0,0.0,2,480.0,salaried,0.0,1.0,3.0,1,3.0,2,0,2,1,252270.0,1,0,1,1
22.0,0.0,3,840.0,smallbusiness,1.0,1.0,3.0,1,3.0,2,0,1,1,255675.0,1,0,0,0
20.0,1.0,2,960.0,smallbusiness,1.0,1.0,4.0,1,3.0,2,0,1,1,259440.0,1,0,0,1
58.0,1.0,1,540.0,salaried,0.0,2.0,3.0,4,3.0,5,0,1,4,506175.0,0,1,1,1
26.0,1.0,2,660.0,salaried,1.0,1.0,3.0,1,3.0,5,1,1,1,256425.0,1,0,1,1
59.0,0.0,1,1080.0,smallbusiness,0.0,1.0,3.0,5,3.0,6,0,2,5,453675.0,0,1,1,1
57.0,0.0,2,780.0,smallbusiness,1.0,2.0,4.0,2,3.0,2,0,1,3,373065.0,0,0,1,1
,0.0,1,1020.0,largebusiness,1.0,2.0,4.0,1,3.0,2,0,2,1,272670.0,0,0,1,1
50.0,0.0,3,660.0,salaried,1.0,2.0,4.0,2,3.0,3,0,2,3,362565.0,0,0,1,1
41.0,0.0,1,480.0,largebusiness,1.0,2.0,4.0,1,3.0,7,0,2,1,263595.0,0,0,1,1
51.0,0.0,3,1260.0,smallbusiness,1.0,2.0,4.0,3,3.0,2,0,2,2,333645.0,0,0,0,0
32.0,0.0,1,540.0,largebusiness,0.0,2.0,4.0,1,3.0,1,1,2,1,274605.0,1,0,1,1
42.0,1.0,3,960.0,smallbusiness,1.0,1.0,2.0,2,3.0,3,0,1,3,384555.0,0,0,1,1
32.0,0.0,1,420.0,smallbusiness,0.0,1.0,300.0,1,3.0,年に6回,0,2,1,258060.0,1,1,0,0
30.0,0.0,2,840.0,smallbusiness,0.0,1.0,3.0,1,3.0,7,0,2,1,258555.0,1,0,0,0
26.0,1.0,2,540.0,salaried,0.0,1.0,1.0,1,3.0,3,1,1,1,260000.0,1,0,1,1
48.0,0.0,1,960.0,smallbusiness,0.0,1.0,3.0,5,3.0,4,0,4,5,508200.0,0,1,1,1
44.0,0.0,1,540.0,smallbusiness,0.0,2.0,4.0,5,3.0,2,0,2,5,449985.0,0,0,1,1
35.0,1.0,1,840.0,salaried,1.0,1.0,5.0,1,3.0,3,0,2,1,250000.0,1,0,1,1
50.0,0.0,1,960.0,salaried,0.0,3.0,5.0,4,3.0,5,0,1,4,460365.0,0,1,1,1
56.0,1.0,1,780.0,salaried,1.0,3.0,5.0,4,3.0,年に5回,0,1,4,448545.0,0,0,1,1
40.0,0.0,1,420.0,smallbusiness,1.0,1.0,3.0,4,3.0,4,0,5,4,537030.0,0,0,1,0
38.0,0.0,1,720.0,salaried,1.0,2.0,5.0,1,3.0,年に6回,0,1,1,336795.0,1,1,0,1
21.0,1.0,2,1740.0,largebusiness,0.0,2.0,5.0,1,3.0,2,1,2,1,300000.0,1,0,1,1
51.0,0.0,2,840.0,salaried,1.0,2.0,5.0,5,3.0,2,0,1,5,473310.0,0,1,1,1
26.0,1.0,2,1320.0,smallbusiness,0.0,2.0,4.0,1,3.0,2,0,3,1,260000.0,1,0,1,1
28.0,0.0,1,1020.0,largebusiness,0.0,2.0,4.0,1,3.0,年に2回,0,3,1,273165.0,1,1,1,0
18.0,1.0,2,900.0,salaried,0.0,2.0,4.0,1,3.0,3,0,3,1,253620.0,0,0,1,1
35.0,0.0,1,1140.0,salaried,0.0,2.0,4.0,4,3.0,2,0,5,4,400000.0,1,0,1,1
60.0,1.0,2,1020.0,smallbusiness,0.0,2.0,3.0,4,3.0,2,0,3,4,440000.0,0,0,1,0
58.0,1.0,3,900.0,smallbusiness,0.0,2.0,3.0,2,3.0,5,0,3,3,392400.0,0,0,1,1
,1.0,1,540.0,largebusiness,0.0,2.0,3.0,1,3.0,年に1回,0,4,1,265770.0,0,1,1,1
33.0,1.0,2,1080.0,smallbusiness,0.0,2.0,3.0,1,3.0,年に1回,0,4,1,250000.0,1,0,0,0
,0.0,1,480.0,smallbusiness,1.0,2.0,3.0,3,3.0,年に2回,0,4,2,291360.0,0,0,1,1
49.0,1.0,2,780.0,largebusiness,0.0,2.0,3.0,2,3.0,7,0,3,3,379755.0,0,1,1,1
36.0,1.0,1,900.0,largebusiness,1.0,2.0,3.0,1,3.0,5,0,4,1,251790.0,1,0,0,0
30.0,1.0,3,780.0,smallbusiness,0.0,2.0,3.0,1,3.0,2,0,3,1,260370.0,1,1,1,1
30.0,1.0,2,1320.0,smallbusiness,0.0,2.0,3.0,3,3.0,5,1,4,2,252000.0,1,0,1,1
32.0,0.0,1,480.0,smallbusiness,0.0,2.0,4.0,1,3.0,1,1,3,1,261510.0,1,1,1,1
51.0,1.0,1,420.0,salaried,1.0,2.0,3.0,4,3.0,2,0,4,4,480000.0,0,0,0,0
31.0,1.0,2,480.0,salaried,1.0,2.0,3.0,1,3.0,2,0,3,1,300000.0,1,1,1,1
44.0,0.0,2,900.0,salaried,0.0,2.0,3.0,1,3.0,1,0,4,1,273570.0,0,0,1,0
20.0,0.0,2,840.0,salaried,1.0,2.0,3.0,1,3.0,1,0,4,1,300000.0,1,0,1,1
28.0,0.0,2,360.0,salaried,0.0,2.0,3.0,2,3.0,4,0,3,3,349140.0,1,0,1,1
30.0,0.0,2,600.0,salaried,1.0,2.0,3.0,1,3.0,年に3回,0,3,1,271845.0,1,0,1,1
57.0,1.0,2,480.0,salaried,0.0,2.0,3.0,4,3.0,1,1,3,4,458655.0,0,0,1,1
58.0,1.0,1,1080.0,smallbusiness,0.0,1.0,3.0,4,4.0,4,0,1,4,550605.0,0,1,1,1
40.0,0.0,1,540.0,smallbusiness,1.0,3.0,5.0,1,3.0,2,0,3,1,269940.0,0,0,1,1
25.0,0.0,2,1020.0,smallbusiness,1.0,3.0,4.0,1,4.0,2,0,3,1,262515.0,1,0,1,1
28.0,1.0,2,540.0,smallbusiness,0.0,3.0,4.0,1,3.0,2,0,3,1,264360.0,1,0,1,0
52.0,0.0,2,840.0,smallbusiness,1.0,3.0,4.0,2,3.0,2,0,3,3,342090.0,0,1,1,1
28.0,1.0,3,720.0,salaried,0.0,3.0,4.0,2,3.0,年に1回,0,4,3,366165.0,1,0,1,1
49.0,1.0,2,840.0,smallbusiness,0.0,2.0,4.0,2,3.0,5,0,4,3,479745.0,0,1,1,1
31.0,0.0,2,1560.0,smallbusiness,0.0,2.0,4.0,3,3.0,年に3回,1,3,2,351240.0,1,1,0,1
32.0,1.0,2,600.0,salaried,1.0,2.0,5.0,3,3.0,3,1,3,2,296625.0,1,0,1,1
30.0,0.0,1,2040.0,largebusiness,1.0,2.0,4.0,2,4.0,3,0,4,3,380000.0,1,0,1,1
40.0,0.0,1,720.0,largebusiness,0.0,2.0,5.0,3,3.0,年に4回,0,3,2,340000.0,0,0,1,1
26.0,0.0,1,1320.0,largebusiness,1.0,2.0,4.0,3,3.0,3,0,4,2,333210.0,1,1,1,1
29.0,0.0,1,960.0,smallbusiness,1.0,2.0,4.0,2,3.0,年に2回,0,3,3,404220.0,1,1,0,1
24.0,0.0,1,960.0,salaried,0.0,2.0,5.0,1,3.0,1,0,5,1,313665.0,1,0,1,1
27.0,1.0,2,1560.0,smallbusiness,0.0,3.0,4.0,2,3.0,2,0,3,5,400000.0,1,1,1,1
49.0,0.0,1,960.0,salaried,1.0,3.0,4.0,3,4.0,4,0,3,2,400000.0,0,1,1,1
28.0,0.0,2,1080.0,smallbusiness,0.0,3.0,5.0,1,3.0,2,0,4,1,322800.0,1,0,1,1
39.0,1.0,1,,salaried,1.0,3.0,5.0,3,3.0,3,0,3,2,337020.0,1,0,1,1
38.0,0.0,2,1560.0,smallbusiness,0.0,2.0,5.0,3,3.0,1,0,2,2,345855.0,1,0,1,1
50.0,1.0,2,840.0,smallbusiness,1.0,2.0,4.0,2,4.0,年に1回,0,2,3,372750.0,0,0,1,1
25.0,0.0,2,780.0,smallbusiness,0.0,2.0,5.0,3,3.0,3,0,2,2,360000.0,1,0,1,1
